index,path,x,y,source_field,source_value,target_field,target_value,type
0, 0, 686.9036703406423, 337.4056737018853, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 1, 685.9796520453787, 340.0165986408978, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 2, 685.0100101051937, 342.61092578968896, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 3, 675.9221116905401, 339.28181058991623, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 4, 658.5351781627585, 333.8779861628678, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 5, 642.2000623703448, 330.14670303248204, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 6, 626.9167643132988, 328.087961198759, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 7, 612.6852839916205, 327.70176066169864, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 8, 599.5056214053101, 328.988101421301, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 9, 587.3777765543673, 331.946983477566, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 10, 576.3017494387923, 336.5784068304937, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 11, 566.2775400585849, 342.8823714800841, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 12, 557.3051484137453, 350.8588774263372, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 13, 549.3845745042736, 360.50792466925293, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 14, 542.5158183301694, 371.82951320883143, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 15, 536.6988798914331, 384.8236430450726, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 16, 531.9337591880645, 399.4903141779764, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 17, 528.2204562200636, 415.82952660754296, Bouches-du-Rhône, 22, 111In, 0, ribbon 
0, 18, 525.5589709874305, 433.84128033377215, Bouches-du-Rhône, 22, 111In, 0, ribbon 
