index,path,x,y,source_field,source_value,target_field,target_value,type
0, 0, 340.860366177401, 347.3909961648626, Val-dOise, 12, 183Re, 12, ribbon 
0, 1, 340.7213186649661, 346.9438312875726, Val-dOise, 12, 183Re, 12, ribbon 
0, 2, 340.58328801828964, 346.49635147934225, Val-dOise, 12, 183Re, 12, ribbon 
0, 3, 352.6953548061385, 342.57325738866945, Val-dOise, 12, 183Re, 12, ribbon 
0, 4, 375.748122115788, 333.8746364680403, Val-dOise, 12, 183Re, 12, ribbon 
0, 5, 397.2390677373733, 324.03943856169997, Val-dOise, 12, 183Re, 12, ribbon 
0, 6, 417.1681916708943, 313.06766366964825, Val-dOise, 12, 183Re, 12, ribbon 
0, 7, 435.5354939163511, 300.9593117918852, Val-dOise, 12, 183Re, 12, ribbon 
0, 8, 452.3409744737436, 287.7143829284109, Val-dOise, 12, 183Re, 12, ribbon 
0, 9, 467.5846333430718, 273.3328770792253, Val-dOise, 12, 183Re, 12, ribbon 
0, 10, 481.2664705243358, 257.8147942443283, Val-dOise, 12, 183Re, 12, ribbon 
0, 11, 493.38648601753545, 241.16013442372008, Val-dOise, 12, 183Re, 12, ribbon 
0, 12, 503.9446798226709, 223.3688976174005, Val-dOise, 12, 183Re, 12, ribbon 
0, 13, 512.941051939742, 204.44108382536965, Val-dOise, 12, 183Re, 12, ribbon 
0, 14, 520.375602368749, 184.37669304762747, Val-dOise, 12, 183Re, 12, ribbon 
0, 15, 526.2483311096917, 163.17572528417398, Val-dOise, 12, 183Re, 12, ribbon 
0, 16, 530.55923816257, 140.8381805350092, Val-dOise, 12, 183Re, 12, ribbon 
0, 17, 533.3083235273841, 117.36405880013308, Val-dOise, 12, 183Re, 12, ribbon 
0, 18, 534.495587204134, 92.7533600795457, Val-dOise, 12, 183Re, 12, ribbon 
0, 19, 534.5035359094849, 80.02179434961025, Val-dOise, 12, 183Re, 12, ribbon 
0, 20, 534.9717785890196, 80.01551491990114, Val-dOise, 12, 183Re, 12, ribbon 
0, 21, 535.440034333157, 80.010299914167, Val-dOise, 12, 183Re, 12, ribbon 
0, 22, 535.3747396097082, 92.74344649773374, Val-dOise, 12, 183Re, 12, ribbon 
0, 23, 534.0798946970523, 117.3624816340803, Val-dOise, 12, 183Re, 12, ribbon 
0, 24, 531.2327091633852, 140.85183939604426, Val-dOise, 12, 183Re, 12, ribbon 
0, 25, 526.8331830087068, 163.21151978362568, Val-dOise, 12, 183Re, 12, ribbon 
0, 26, 520.8813162330171, 184.44152279682447, Val-dOise, 12, 183Re, 12, ribbon 
0, 27, 513.3771088363161, 204.54184843564067, Val-dOise, 12, 183Re, 12, ribbon 
0, 28, 504.3205608186039, 223.5124967000743, Val-dOise, 12, 183Re, 12, ribbon 
0, 29, 493.71167217988045, 241.35346759012538, Val-dOise, 12, 183Re, 12, ribbon 
0, 30, 481.55044292014566, 258.0647611057938, Val-dOise, 12, 183Re, 12, ribbon 
0, 31, 467.8368730393997, 273.6463772470797, Val-dOise, 12, 183Re, 12, ribbon 
0, 32, 452.5709625376424, 288.09831601398304, Val-dOise, 12, 183Re, 12, ribbon 
0, 33, 435.75271141487383, 301.42057740650375, Val-dOise, 12, 183Re, 12, ribbon 
0, 34, 417.382119671094, 313.61316142464193, Val-dOise, 12, 183Re, 12, ribbon 
0, 35, 397.45918730630297, 324.6760680683975, Val-dOise, 12, 183Re, 12, ribbon 
0, 36, 375.9839143205006, 334.6092973377705, Val-dOise, 12, 183Re, 12, ribbon 
0, 37, 352.95630071368697, 343.4128492327609, Val-dOise, 12, 183Re, 12, ribbon 
0, 38, 340.860366177401, 347.3909961648626, Val-dOise, 12, 183Re, 12, ribbon 
0, 39, 340.860366177401, 347.3909961648626, Val-dOise, 12, 183Re, 12, ribbon 
1, 0, 340.58328801828964, 346.49635147934225, Val-dOise, 12, 131I, 12, ribbon 
1, 1, 340.44627495082284, 346.0485590524973, Val-dOise, 12, 131I, 12, ribbon 
1, 2, 340.31028017076795, 345.60045632097933, Val-dOise, 12, 131I, 12, ribbon 
1, 3, 352.3499429116349, 342.11246873149094, Val-dOise, 12, 131I, 12, ribbon 
1, 4, 374.721099902609, 336.5587391359509, Val-dOise, 12, 131I, 12, ribbon 
1, 5, 394.8146989059032, 332.9013369849932, Val-dOise, 12, 131I, 12, ribbon 
