index,path,x,y,source_field,source_value,target_field,target_value,type
0, 0, 682.4372125714954, 251.44273720322767, Yonne, 6, 131I, 0, ribbon 
0, 1, 684.2081837946694, 259.9671590535457, Yonne, 6, 131I, 0, ribbon 
0, 2, 685.4782411198025, 268.5804662780668, Yonne, 6, 131I, 0, ribbon 
0, 3, 676.2524627395692, 269.57233721093314, Yonne, 6, 131I, 0, ribbon 
0, 4, 657.9380761176276, 270.97497952813893, Yonne, 6, 131I, 0, ribbon 
0, 5, 639.8065830137199, 271.6028224473089, Yonne, 6, 131I, 0, ribbon 
0, 6, 621.857983427846, 271.455865968443, Yonne, 6, 131I, 0, ribbon 
0, 7, 604.0922773600057, 270.5341100915412, Yonne, 6, 131I, 0, ribbon 
0, 8, 586.5094648101993, 268.8375548166036, Yonne, 6, 131I, 0, ribbon 
0, 9, 569.1095457784268, 266.36620014363007, Yonne, 6, 131I, 0, ribbon 
0, 10, 551.892520264688, 263.12004607262077, Yonne, 6, 131I, 0, ribbon 
0, 11, 534.8583882689829, 259.09909260357557, Yonne, 6, 131I, 0, ribbon 
0, 12, 518.0071497913117, 254.3033397364945, Yonne, 6, 131I, 0, ribbon 
0, 13, 501.3388048316742, 248.7327874713776, Yonne, 6, 131I, 0, ribbon 
0, 14, 484.8533533900706, 242.38743580822484, Yonne, 6, 131I, 0, ribbon 
0, 15, 468.55079546650074, 235.26728474703623, Yonne, 6, 131I, 0, ribbon 
0, 16, 452.4311310609646, 227.37233428781175, Yonne, 6, 131I, 0, ribbon 
0, 17, 436.4943601734623, 218.70258443055144, Yonne, 6, 131I, 0, ribbon 
0, 18, 420.7404828039938, 209.25803517525526, Yonne, 6, 131I, 0, ribbon 
0, 19, 412.93212918852225, 204.24521077334373, Yonne, 6, 131I, 0, ribbon 
0, 20, 420.73751304955215, 209.24129911170562, Yonne, 6, 131I, 0, ribbon 
0, 21, 436.46763238348694, 218.5519598586046, Yonne, 6, 131I, 0, ribbon 
0, 22, 452.35688719992197, 226.95393269907058, Yonne, 6, 131I, 0, ribbon 
0, 23, 468.4052774988571, 234.4472176331035, Yonne, 6, 131I, 0, ribbon 
0, 24, 484.6128032802924, 241.0318146607034, Yonne, 6, 131I, 0, ribbon 
0, 25, 500.97946454422777, 246.70772378187024, Yonne, 6, 131I, 0, ribbon 
0, 26, 517.5052612906633, 251.47494499660405, Yonne, 6, 131I, 0, ribbon 
0, 27, 534.190193519599, 255.33347830490484, Yonne, 6, 131I, 0, ribbon 
0, 28, 551.0342612310349, 258.2833237067726, Yonne, 6, 131I, 0, ribbon 
0, 29, 568.0374644249707, 260.3244812022073, Yonne, 6, 131I, 0, ribbon 
0, 30, 585.1998031014068, 261.45695079120895, Yonne, 6, 131I, 0, ribbon 
0, 31, 602.5212772603431, 261.6807324737776, Yonne, 6, 131I, 0, ribbon 
0, 32, 620.0018869017795, 260.9958262499132, Yonne, 6, 131I, 0, ribbon 
0, 33, 637.6416320257159, 259.4022321196158, Yonne, 6, 131I, 0, ribbon 
0, 34, 655.4405126321526, 256.8999500828853, Yonne, 6, 131I, 0, ribbon 
0, 35, 673.3985287210894, 253.4889801397218, Yonne, 6, 131I, 0, ribbon 
0, 36, 682.4372125714954, 251.44273720322767, Yonne, 6, 131I, 0, ribbon 
0, 37, 682.4372125714954, 251.44273720322767, Yonne, 6, 131I, 0, ribbon 
1, 0, 685.4782411198025, 268.5804662780668, Yonne, 6, 111In, 0, ribbon 
1, 1, 686.2430481200468, 277.2532499838606, Yonne, 6, 111In, 0, ribbon 
1, 2, 686.4999934732601, 285.9558982037028, Yonne, 6, 111In, 0, ribbon 
1, 3, 668.0011047732385, 285.59944222875316, Yonne, 6, 111In, 0, ribbon 
1, 4, 631.7599902780098, 282.71471808193286, Yonne, 6, 111In, 0, ribbon 
1, 5, 605.2412344483013, 278.65083929951186, Yonne, 6, 111In, 0, ribbon 
1, 6, 587.8773401055017, 275.0366650291808, Yonne, 6, 111In, 0, ribbon 
1, 7, 570.7656667309739, 270.69855335987614, Yonne, 6, 111In, 0, ribbon 
1, 8, 553.9062143247176, 265.6365042915978, Yonne, 6, 111In, 0, ribbon 
1, 9, 537.2989828867328, 259.85051782434584, Yonne, 6, 111In, 0, ribbon 
1, 10, 520.9439724170197, 253.34059395812022, Yonne, 6, 111In, 0, ribbon 
1, 11, 504.8411829155782, 246.10673269292096, Yonne, 6, 111In, 0, ribbon 
1, 12, 488.9906143824083, 238.14893402874807, Yonne, 6, 111In, 0, ribbon 
1, 13, 465.68767589816264, 224.85485340941318, Yonne, 6, 111In, 0, ribbon 
1, 14, 435.49986464145246, 204.59563168722556, Yonne, 6, 111In, 0, ribbon 
1, 15, 420.78429046550474, 193.38011472767127, Yonne, 6, 111In, 0, ribbon 
1, 16, 428.109552127412, 199.06139718708022, Yonne, 6, 111In, 0, ribbon 
1, 17, 442.9432543472341, 209.77919988522865, Yonne, 6, 111In, 0, ribbon 
1, 18, 458.02119509506645, 219.6373196224844, Yonne, 6, 111In, 0, ribbon 
1, 19, 473.343374370909, 228.6357563988475, Yonne, 6, 111In, 0, ribbon 
1, 20, 488.9097921747617, 236.7745102143179, Yonne, 6, 111In, 0, ribbon 
1, 21, 504.72044850662473, 244.05358106889562, Yonne, 6, 111In, 0, ribbon 
1, 22, 520.775343366498, 250.4729689625807, Yonne, 6, 111In, 0, ribbon 
1, 23, 537.0744767543813, 256.0326738953731, Yonne, 6, 111In, 0, ribbon 
1, 24, 553.617848670275, 260.7326958672728, Yonne, 6, 111In, 0, ribbon 
1, 25, 570.4054591141787, 264.5730348782798, Yonne, 6, 111In, 0, ribbon 
1, 26, 587.4373080860928, 267.55369092839425, Yonne, 6, 111In, 0, ribbon 
1, 27, 604.713395586017, 269.67466401761595, Yonne, 6, 111In, 0, ribbon 
1, 28, 622.2337216139515, 270.93595414594495, Yonne, 6, 111In, 0, ribbon 
1, 29, 639.9982861698962, 271.33756131338134, Yonne, 6, 111In, 0, ribbon 
1, 30, 658.0070892538511, 270.879485519925, Yonne, 6, 111In, 0, ribbon 
1, 31, 676.2601308658162, 269.56172676557605, Yonne, 6, 111In, 0, ribbon 
1, 32, 685.4782411198025, 268.5804662780668, Yonne, 6, 111In, 0, ribbon 
1, 33, 685.4782411198025, 268.5804662780668, Yonne, 6, 111In, 0, ribbon 
2, 0, 686.4999934732601, 285.9558982037028, Yonne, 6, 18F, 0, ribbon 
2, 1, 686.2481998754134, 294.658697002886, Yonne, 6, 18F, 0, ribbon 
2, 2, 685.4885270401143, 303.3319319320548, Yonne, 6, 18F, 0, ribbon 
2, 3, 667.1464835743927, 300.8318336648536, Yonne, 6, 18F, 0, ribbon 
2, 4, 631.4015311287068, 293.82999647628503, Yonne, 6, 18F, 0, ribbon 
2, 5, 596.9087579973634, 284.1593050821616, Yonne, 6, 18F, 0, ribbon 
2, 6, 563.6681641803626, 271.8197594824834, Yonne, 6, 18F, 0, ribbon 
2, 7, 531.6797496777044, 256.81135967725027, Yonne, 6, 18F, 0, ribbon 
2, 8, 500.9435144893888, 239.13410566646232, Yonne, 6, 18F, 0, ribbon 
2, 9, 471.4594586154157, 218.78799745011952, Yonne, 6, 18F, 0, ribbon 
2, 10, 443.22758205578526, 195.77303502822184, Yonne, 6, 18F, 0, ribbon 
2, 11, 429.58121101884853, 183.26473349018994, Yonne, 6, 18F, 0, ribbon 
2, 12, 436.3662536939323, 189.58531717019164, Yonne, 6, 18F, 0, ribbon 
2, 13, 450.1770492266709, 201.62426166902645, Yonne, 6, 18F, 0, ribbon 
2, 14, 464.308791669504, 212.86024235296975, Yonne, 6, 18F, 0, ribbon 
2, 15, 478.7614810224317, 223.29325922202165, Yonne, 6, 18F, 0, ribbon 
2, 16, 493.535117285454, 232.92331227618206, Yonne, 6, 18F, 0, ribbon 
2, 17, 508.629700458571, 241.750401515451, Yonne, 6, 18F, 0, ribbon 
2, 18, 524.0452305417825, 249.7745269398285, Yonne, 6, 18F, 0, ribbon 
2, 19, 539.7817075350886, 256.9956885493145, Yonne, 6, 18F, 0, ribbon 
2, 20, 555.8391314384894, 263.41388634390904, Yonne, 6, 18F, 0, ribbon 
2, 21, 572.2175022519847, 269.0291203236121, Yonne, 6, 18F, 0, ribbon 
2, 22, 588.9168199755746, 273.84139048842377, Yonne, 6, 18F, 0, ribbon 
2, 23, 605.9370846092592, 277.85069683834394, Yonne, 6, 18F, 0, ribbon 
2, 24, 623.2782961530382, 281.0570393733726, Yonne, 6, 18F, 0, ribbon 
2, 25, 640.940454606912, 283.4604180935099, Yonne, 6, 18F, 0, ribbon 
2, 26, 658.9235599708803, 285.06083299875564, Yonne, 6, 18F, 0, ribbon 
2, 27, 677.2276122449432, 285.85828408910993, Yonne, 6, 18F, 0, ribbon 
2, 28, 686.4999934732601, 285.9558982037028, Yonne, 6, 18F, 0, ribbon 
2, 29, 686.4999934732601, 285.9558982037028, Yonne, 6, 18F, 0, ribbon 
3, 0, 685.4885270401143, 303.3319319320548, Yonne, 6, 123I, 0, ribbon 
3, 1, 684.2235687572586, 311.94598948321163, Yonne, 6, 123I, 0, ribbon 
3, 2, 682.4576440528747, 320.4714582029839, Yonne, 6, 123I, 0, ribbon 
3, 3, 664.5203968584885, 315.8596056329273, Yonne, 6, 123I, 0, ribbon 
3, 4, 629.740652343055, 304.81837872471226, Yonne, 6, 123I, 0, ribbon 
3, 5, 596.4205743254066, 291.35378945902823, Yonne, 6, 123I, 0, ribbon 
3, 6, 564.5601628055434, 275.4658378358751, Yonne, 6, 123I, 0, ribbon 
3, 7, 534.1594177834653, 257.154523855253, Yonne, 6, 123I, 0, ribbon 
3, 8, 505.21833925917247, 236.41984751716186, Yonne, 6, 123I, 0, ribbon 
3, 9, 477.7369272326647, 213.26180882160165, Yonne, 6, 123I, 0, ribbon 
3, 10, 451.7151817039421, 187.68040776857242, Yonne, 6, 123I, 0, ribbon 
3, 11, 439.25168387625024, 173.98094635800692, Yonne, 6, 123I, 0, ribbon 
3, 12, 445.44077805870756, 180.88966931833662, Yonne, 6, 123I, 0, ribbon 
3, 13, 458.1104129719604, 194.15230788522683, Yonne, 6, 123I, 0, ribbon 
3, 14, 471.1686432829973, 206.67520331375817, Yonne, 6, 123I, 0, ribbon 
3, 15, 484.6154689918183, 218.45835560393064, Yonne, 6, 123I, 0, ribbon 
3, 16, 498.45089009842343, 229.5017647557442, Yonne, 6, 123I, 0, ribbon 
3, 17, 512.6749066028127, 239.8054307691989, Yonne, 6, 123I, 0, ribbon 
3, 18, 527.287518504986, 249.36935364429468, Yonne, 6, 123I, 0, ribbon 
3, 19, 542.2887258049434, 258.19353338103156, Yonne, 6, 123I, 0, ribbon 
3, 20, 557.6785285026849, 266.2779699794096, Yonne, 6, 123I, 0, ribbon 
3, 21, 573.4569265982104, 273.62266343942866, Yonne, 6, 123I, 0, ribbon 
3, 22, 589.6239200915202, 280.2276137610889, Yonne, 6, 123I, 0, ribbon 
3, 23, 606.1795089826139, 286.09282094439016, Yonne, 6, 123I, 0, ribbon 
3, 24, 623.1236932714919, 291.2182849893326, Yonne, 6, 123I, 0, ribbon 
3, 25, 640.4564729581539, 295.60400589591615, Yonne, 6, 123I, 0, ribbon 
3, 26, 658.1778480425999, 299.24998366414076, Yonne, 6, 123I, 0, ribbon 
3, 27, 676.2878185248301, 302.1562182940065, Yonne, 6, 123I, 0, ribbon 
3, 28, 685.4885270401143, 303.3319319320548, Yonne, 6, 123I, 0, ribbon 
3, 29, 685.4885270401143, 303.3319319320548, Yonne, 6, 123I, 0, ribbon 
4, 0, 682.4576440528747, 320.4714582029839, Yonne, 6, 201Tl, 0, ribbon 
4, 1, 680.1967824136668, 328.87922910857526, Yonne, 6, 201Tl, 0, ribbon 
4, 2, 677.448703226304, 337.14059508136245, Yonne, 6, 201Tl, 0, ribbon 
4, 3, 660.1588892850978, 330.4774913850314, Yonne, 6, 201Tl, 0, ribbon 
4, 4, 626.801905175175, 315.5281081254049, Yonne, 6, 201Tl, 0, ribbon 
4, 5, 595.0751127619055, 298.41449037649255, Yonne, 6, 201Tl, 0, ribbon 
4, 6, 564.9785120452894, 279.1366381382943, Yonne, 6, 201Tl, 0, ribbon 
4, 7, 536.5121030253266, 257.6945514108102, Yonne, 6, 201Tl, 0, ribbon 
4, 8, 509.6758857020171, 234.08823019404025, Yonne, 6, 201Tl, 0, ribbon 
4, 9, 484.4698600753609, 208.3176744879844, Yonne, 6, 201Tl, 0, ribbon 
4, 10, 460.894026145358, 180.38288429264267, Yonne, 6, 201Tl, 0, ribbon 
4, 11, 449.71743106660153, 165.6039012614896, Yonne, 6, 201Tl, 0, ribbon 
4, 12, 455.25967665923525, 173.04474665087352, Yonne, 6, 201Tl, 0, ribbon 
4, 13, 466.679178050281, 187.4229727390035, Yonne, 6, 201Tl, 0, ribbon 
4, 14, 478.5453597156976, 201.1299125729497, Yonne, 6, 201Tl, 0, ribbon 
4, 15, 490.8582216554852, 214.1655661527121, Yonne, 6, 201Tl, 0, ribbon 
4, 16, 503.6177638696436, 226.52993347829073, Yonne, 6, 201Tl, 0, ribbon 
4, 17, 516.823986358173, 238.2230145496855, Yonne, 6, 201Tl, 0, ribbon 
4, 18, 530.4768891210732, 249.2448093668965, Yonne, 6, 201Tl, 0, ribbon 
4, 19, 544.5764721583444, 259.5953179299237, Yonne, 6, 201Tl, 0, ribbon 
4, 20, 559.1227354699864, 269.2745402387671, Yonne, 6, 201Tl, 0, ribbon 
4, 21, 574.1156790559994, 278.28247629342667, Yonne, 6, 201Tl, 0, ribbon 
4, 22, 589.5553029163833, 286.6191260939025, Yonne, 6, 201Tl, 0, ribbon 
4, 23, 605.4416070511381, 294.28448964019447, Yonne, 6, 201Tl, 0, ribbon 
4, 24, 621.7745914602639, 301.2785669323027, Yonne, 6, 201Tl, 0, ribbon 
4, 25, 638.5542561437604, 307.60135797022707, Yonne, 6, 201Tl, 0, ribbon 
4, 26, 655.780601101628, 313.25286275396763, Yonne, 6, 201Tl, 0, ribbon 
