index,path,x,y,source_field,source_value,target_field,target_value,type
1, 18, 423.0574308604563, 388.39087869894547, Finistère, 12, 68Ga, 0, ribbon 
1, 19, 406.2594790840979, 400.12911555321375, Finistère, 12, 68Ga, 0, ribbon 
1, 20, 387.90019390104413, 414.54562327477186, Finistère, 12, 68Ga, 0, ribbon 
1, 21, 378.13505128200643, 422.7582287107847, Finistère, 12, 68Ga, 0, ribbon 
1, 22, 387.90776747102564, 414.54696430334764, Finistère, 12, 68Ga, 0, ribbon 
1, 23, 406.3276412139312, 400.14118481039554, Finistère, 12, 68Ga, 0, ribbon 
1, 24, 423.24677010999307, 388.4244044133395, Finistère, 12, 68Ga, 0, ribbon 
1, 25, 438.66515415921134, 379.3966231121795, Finistère, 12, 68Ga, 0, ribbon 
1, 26, 452.582793361586, 373.0578409069155, Finistère, 12, 68Ga, 0, ribbon 
1, 27, 464.999687717117, 369.40805779754754, Finistère, 12, 68Ga, 0, ribbon 
1, 28, 475.9158372258044, 368.4472737840756, Finistère, 12, 68Ga, 0, ribbon 
1, 29, 483.11808555157876, 369.4913414306534, Finistère, 12, 68Ga, 0, ribbon 
1, 30, 487.45060167078975, 371.0276987458394, Finistère, 12, 68Ga, 0, ribbon 
1, 31, 491.4079315782898, 373.2363058349995, Finistère, 12, 68Ga, 0, ribbon 
1, 32, 494.9900752740789, 376.1171626981335, Finistère, 12, 68Ga, 0, ribbon 
1, 33, 499.6598166708047, 381.69891631903585, Finistère, 12, 68Ga, 0, ribbon 
1, 34, 504.5729867921175, 391.49412868914794, Finistère, 12, 68Ga, 0, ribbon 
1, 35, 507.98541206658666, 403.9783401551561, Finistère, 12, 68Ga, 0, ribbon 
1, 36, 509.8970924942122, 419.1515507170603, Finistère, 12, 68Ga, 0, ribbon 
1, 37, 510.3080280749941, 437.01376037486045, Finistère, 12, 68Ga, 0, ribbon 
1, 38, 509.21821880893236, 457.5649691285567, Finistère, 12, 68Ga, 0, ribbon 
1, 39, 506.627664696027, 480.80517697814895, Finistère, 12, 68Ga, 0, ribbon 
1, 40, 504.76960832200797, 493.4336555639061, Finistère, 12, 68Ga, 0, ribbon 
1, 41, 504.76960832200797, 493.4336555639061, Finistère, 12, 68Ga, 0, ribbon 
2, 0, 497.0142726609815, 492.06044230232703, Finistère, 12, 131I, 0, ribbon 
2, 1, 493.1572811617862, 491.26500744944303, Finistère, 12, 131I, 0, ribbon 
2, 2, 489.3158841192601, 490.3973849558537, Finistère, 12, 131I, 0, ribbon 
